departamento,provincia,distrito,dist_code,dept_code,prov_code,pct_actas,actas_contabilizadas,total_actas,votos_Fujimori,pct_Fujimori,votos_Lopez_Aliaga,pct_Lopez_Aliaga,votos_Nieto,pct_Nieto,votos_Belmont,pct_Belmont,votos_Sanchez,pct_Sanchez,type
La Libertad,Julcan,Huaso,121004,120000,121000,88.889,16,18,165,9.821,32,1.905,12,0.714,90,5.357,817,48.631,domestic
La Libertad,Gran Chimu,Cascas,121101,120000,121100,97.674,42,43,2697,41.55,245,3.774,380,5.854,412,6.347,467,7.195,domestic
La Libertad,Gran Chimu,Lucma,121102,120000,121100,92.308,12,13,545,42.02,22,1.696,19,1.465,50,3.855,182,14.032,domestic
La Libertad,Gran Chimu,Marmot,121103,120000,121100,100,8,8,373,44.458,25,2.98,17,2.026,36,4.291,81,9.654,domestic
La Libertad,Gran Chimu,Sayapullo,121104,120000,121100,100,19,19,616,34.146,26,1.441,50,2.772,71,3.936,447,24.778,domestic
La Libertad,Viru,Viru,121201,120000,121200,80.864,131,162,4047,17.21,883,3.755,1342,5.707,2605,11.078,3113,13.238,domestic
La Libertad,Viru,Chao,121202,120000,121200,86.275,88,102,2319,14.682,447,2.83,741,4.691,2240,14.182,3791,24.001,domestic
La Libertad,Viru,Guadalupito,121203,120000,121200,100,19,19,913,26.735,77,2.255,162,4.744,337,9.868,417,12.211,domestic
Lambayeque,Chiclayo,Chiclayo,130101,130000,130100,94.869,832,877,32041,19.51,26038,15.855,24349,14.827,9989,6.083,8420,5.127,domestic
Lambayeque,Chiclayo,Chongoyape,130102,130000,130100,92.593,50,54,2352,27.059,312,3.59,408,4.694,599,6.891,2132,24.528,domestic
Lambayeque,Chiclayo,Eten,130103,130000,130100,97.059,33,34,2148,31.063,309,4.469,866,12.523,421,6.088,208,3.008,domestic
Lambayeque,Chiclayo,Eten Puerto,130104,130000,130100,87.5,7,8,256,19.453,184,13.982,194,14.742,76,5.775,36,2.736,domestic
Lambayeque,Chiclayo,Lagunas,130105,130000,130100,93.103,27,29,1425,30.553,235,5.039,234,5.017,377,8.083,852,18.268,domestic
Lambayeque,Chiclayo,Monsefu,130106,130000,130100,95.238,100,105,7619,38.437,912,4.601,2110,10.645,1353,6.826,718,3.622,domestic
Lambayeque,Chiclayo,Nueva Arica,130107,130000,130100,100,8,8,370,26.523,67,4.803,48,3.441,124,8.889,204,14.624,domestic
Lambayeque,Chiclayo,Oyotun,130108,130000,130100,95.833,23,24,1156,28.557,160,3.953,139,3.434,370,9.14,656,16.206,domestic
Lambayeque,Chiclayo,Picsi,130109,130000,130100,100,25,25,1304,28.268,205,4.444,447,9.69,303,6.568,532,11.533,domestic
Lambayeque,Chiclayo,Pimentel,130110,130000,130100,95.876,93,97,4228,22.423,2687,14.25,2434,12.908,1139,6.041,976,5.176,domestic
Lambayeque,Chiclayo,Reque,130111,130000,130100,97.826,45,46,2493,27.626,715,7.923,1045,11.58,516,5.718,717,7.945,domestic
Lambayeque,Chiclayo,Jose Leonardo Ortiz,130112,130000,130100,96.855,462,477,23572,26.218,6741,7.498,10052,11.181,7315,8.136,9599,10.677,domestic
Lambayeque,Chiclayo,Santa Rosa,130113,130000,130100,97.143,34,35,2120,37.239,300,5.27,599,10.522,505,8.871,200,3.513,domestic
Lambayeque,Chiclayo,Saña,130114,130000,130100,96.552,28,29,1252,27.903,192,4.279,278,6.196,376,8.38,586,13.06,domestic
Lambayeque,Chiclayo,La Victoria,130115,130000,130100,96.875,248,256,12183,24.714,4355,8.835,6442,13.068,3658,7.421,3215,6.522,domestic
Lambayeque,Chiclayo,Cayalti,130116,130000,130100,100,46,46,3188,40.005,465,5.835,394,4.944,570,7.153,688,8.633,domestic
Lambayeque,Chiclayo,Patapo,130117,130000,130100,100,62,62,3372,30.258,536,4.81,613,5.501,949,8.516,1839,16.502,domestic
Lambayeque,Chiclayo,Pomalca,130118,130000,130100,93.243,69,74,2474,20.178,1173,9.567,1068,8.711,900,7.34,1505,12.275,domestic
Lambayeque,Chiclayo,Pucala,130119,130000,130100,100,24,24,1313,30.967,272,6.415,285,6.722,304,7.17,458,10.802,domestic
Lambayeque,Chiclayo,Tuman,130120,130000,130100,95.062,77,81,2628,19.749,854,6.418,1097,8.244,1134,8.522,1888,14.188,domestic
Lambayeque,Ferreñafe,Ferreñafe,130201,130000,130200,96.04,97,101,4508,24.564,1389,7.569,2042,11.127,1195,6.512,1552,8.457,domestic
Lambayeque,Ferreñafe,Incahuasi,130202,130000,130200,86.667,39,45,591,14.636,51,1.263,27,0.669,269,6.662,2293,56.786,domestic
Lambayeque,Ferreñafe,Cañaris,130203,130000,130200,86.957,40,46,359,10.755,25,0.749,19,0.569,189,5.662,2265,67.855,domestic
Lambayeque,Ferreñafe,Pitipo,130204,130000,130200,93.333,56,60,2850,30.146,330,3.491,309,3.268,873,9.234,2499,26.433,domestic
Lambayeque,Ferreñafe,Pueblo Nuevo,130205,130000,130200,100,40,40,2548,33.147,358,4.657,494,6.426,488,6.348,728,9.471,domestic
Lambayeque,Ferreñafe,Manuel Antonio Mesones Muro,130206,130000,130200,92.308,12,13,756,36.399,70,3.37,78,3.755,112,5.392,342,16.466,domestic
Lambayeque,Lambayeque,Lambayeque,130301,130000,130300,96.585,198,205,8327,22.23,2627,7.013,4295,11.466,2711,7.237,4106,10.961,domestic
Lambayeque,Lambayeque,Chochope,130302,130000,130300,100,6,6,306,30.357,28,2.778,22,2.183,88,8.73,275,27.282,domestic
Lambayeque,Lambayeque,Illimo,130303,130000,130300,90,27,30,2074,41.48,173,3.46,294,5.88,320,6.4,637,12.74,domestic
Lambayeque,Lambayeque,Jayanca,130304,130000,130300,92.593,50,54,2814,31.515,347,3.886,465,5.208,694,7.772,1609,18.02,domestic
Lambayeque,Lambayeque,Mochumi,130305,130000,130300,94.737,54,57,3546,35.869,258,2.61,414,4.188,772,7.809,1475,14.92,domestic
Lambayeque,Lambayeque,Morrope,130306,130000,130300,96.241,128,133,11272,47.312,356,1.494,630,2.644,2604,10.93,2901,12.176,domestic
Lambayeque,Lambayeque,Motupe,130307,130000,130300,95.349,82,86,3937,28.065,609,4.341,1105,7.877,1401,9.987,2368,16.881,domestic
Lambayeque,Lambayeque,Olmos,130308,130000,130300,90.647,126,139,5526,26.452,645,3.087,848,4.059,2741,13.12,4837,23.154,domestic
Lambayeque,Lambayeque,Pacora,130309,130000,130300,95.652,22,23,1457,35.711,114,2.794,211,5.172,300,7.353,806,19.755,domestic
Lambayeque,Lambayeque,Salas,130310,130000,130300,91.667,44,48,1905,32.856,106,1.828,156,2.691,615,10.607,1611,27.785,domestic
Lambayeque,Lambayeque,San Jose,130311,130000,130300,90.909,40,44,2428,32.784,223,3.011,868,11.72,591,7.98,549,7.413,domestic
Lambayeque,Lambayeque,Tucume,130312,130000,130300,95.652,66,69,5709,45.632,332,2.654,641,5.123,914,7.306,1580,12.629,domestic
Lima,Lima,Lima,140101,140000,140100,95.534,984,1030,36110,18.049,40830,20.408,32831,16.41,15088,7.541,3568,1.783,domestic
Lima,Lima,Ancon,140102,140000,140100,85.976,141,164,6321,22.437,3192,11.33,3018,10.713,3468,12.31,1846,6.553,domestic
Lima,Lima,Ate,140103,140000,140100,97.394,1607,1650,58012,17.226,52380,15.554,44032,13.075,41175,12.226,16569,4.92,domestic
Lima,Lima,Breña,140104,140000,140100,97.746,347,355,11236,15.166,18029,24.334,13394,18.078,4186,5.65,999,1.348,domestic
Lima,Lima,Carabayllo,140105,140000,140100,97.076,830,855,32754,19.179,19083,11.174,22994,13.464,20970,12.279,8643,5.061,domestic
Lima,Lima,Comas,140106,140000,140100,95.512,1426,1493,58171,19.4,43404,14.475,45679,15.234,28388,9.468,7172,2.392,domestic
Lima,Lima,Chaclacayo,140107,140000,140100,98.561,137,139,3964,14.088,8566,30.443,3650,12.972,2214,7.868,681,2.42,domestic
Lima,Lima,Chorrillos,140108,140000,140100,95.647,857,896,35437,19.088,40479,21.804,29900,16.105,13478,7.26,3233,1.741,domestic
Lima,Lima,La Victoria,140109,140000,140100,88.941,571,642,24437,20.599,24805,20.909,16437,13.856,10670,8.994,2909,2.452,domestic
Lima,Lima,La Molina,140110,140000,140100,96.673,552,571,12934,10.603,50488,41.388,20442,16.758,6355,5.21,1290,1.057,domestic
Lima,Lima,Lince,140111,140000,140100,95.918,282,294,7397,12.38,18872,31.585,11493,19.235,2804,4.693,624,1.044,domestic
Lima,Lima,Lurigancho,140112,140000,140100,96.533,529,548,16335,15.303,20902,19.581,12117,11.351,12709,11.906,6106,5.72,domestic
Lima,Lima,Lurin,140113,140000,140100,70.04,173,247,8118,23.554,5479,15.897,7365,21.37,3306,9.592,1683,4.883,domestic
Lima,Lima,Magdalena del Mar,140114,140000,140100,72.157,184,255,4693,11.437,14259,34.749,9234,22.503,1363,3.322,335,0.816,domestic
Lima,Lima,Miraflores,140115,140000,140100,95.208,457,480,8336,8.823,46845,49.579,18252,19.317,2416,2.557,558,0.591,domestic
Lima,Lima,Pachacamac,140116,140000,140100,82.54,260,315,9522,18.7,6012,11.807,6697,13.152,7557,14.841,3838,7.537,domestic
Lima,Lima,Pueblo Libre,140117,140000,140100,97.329,328,337,8002,11.23,24092,33.812,15699,22.033,2378,3.337,514,0.721,domestic
Lima,Lima,Pucusana,140118,140000,140100,90.909,40,44,1785,22.698,976,12.411,1008,12.818,905,11.508,406,5.163,domestic
Lima,Lima,Puente Piedra,140119,140000,140100,96.175,855,889,34584,19.576,18234,10.321,22843,12.93,22794,12.903,10006,5.664,domestic
Lima,Lima,Punta Hermosa,140120,140000,140100,100,32,32,1055,14.982,2133,30.29,1229,17.452,567,8.052,279,3.962,domestic
Lima,Lima,Punta Negra,140121,140000,140100,84,21,25,835,18.874,1053,23.802,693,15.665,310,7.007,117,2.645,domestic
Lima,Lima,Rimac,140122,140000,140100,91.887,521,567,22310,20.81,19312,18.014,15892,14.824,8301,7.743,2226,2.076,domestic
Lima,Lima,San Bartolo,140123,140000,140100,87.5,21,24,815,18.727,1014,23.3,631,14.499,359,8.249,141,3.24,domestic
Lima,Lima,San Isidro,140124,140000,140100,96.441,271,281,4983,8.656,31636,54.952,9543,16.576,1263,2.194,338,0.587,domestic
Lima,Lima,Barranco,140125,140000,140100,98.013,148,151,4454,14.211,10792,34.434,6107,19.486,1159,3.698,217,0.692,domestic
Lima,Lima,San Martin de Porres,140126,140000,140100,95.717,1721,1798,63812,17.652,67769,18.747,60137,16.635,29981,8.293,7464,2.065,domestic
Lima,Lima,San Miguel,140127,140000,140100,95.635,482,504,13188,12.505,34805,33.002,22441,21.279,4082,3.871,873,0.828,domestic
Lima,Lima,Santa Maria del Mar,140128,140000,140100,83.333,5,6,120,12.41,488,50.465,111,11.479,44,4.55,23,2.378,domestic
Lima,Lima,Santa Rosa,140129,140000,140100,94.03,63,67,2469,19.678,1682,13.406,1253,9.986,1618,12.896,999,7.962,domestic
Lima,Lima,Santiago de Surco,140130,140000,140100,93.666,1109,1184,25577,10.658,106903,44.547,42476,17.7,8806,3.67,1774,0.739,domestic
Lima,Lima,Surquillo,140131,140000,140100,96.142,324,337,10025,14.185,22006,31.139,13586,19.224,3586,5.074,774,1.095,domestic
Lima,Lima,Villa Maria del Triunfo,140132,140000,140100,97.18,1206,1241,52802,21.079,35627,14.223,35577,14.203,25481,10.172,8913,3.558,domestic
Lima,Lima,Jesus Maria,140133,140000,140100,95.824,413,431,9261,10.353,29427,32.896,19095,21.346,3623,4.05,855,0.956,domestic
Lima,Lima,Independencia,140134,140000,140100,94.286,561,595,24060,20.543,15960,13.627,16537,14.119,11690,9.981,3414,2.915,domestic
Lima,Lima,El Agustino,140135,140000,140100,96.678,553,572,25515,22.165,15348,13.333,15201,13.205,13026,11.316,3300,2.867,domestic
Lima,Lima,San Juan de Miraflores,140136,140000,140100,81.256,906,1115,33955,17.925,36450,19.243,30406,16.052,17730,9.36,4975,2.626,domestic
Lima,Lima,San Juan de Lurigancho,140137,140000,140100,96.356,2644,2744,110288,19.742,67053,12.003,76848,13.756,66611,11.924,21273,3.808,domestic
Lima,Lima,San Luis,140138,140000,140100,94.241,180,191,6481,16.516,10012,25.514,6635,16.908,3136,7.992,746,1.901,domestic
Lima,Lima,Cieneguilla,140139,140000,140100,76.699,79,103,2766,17.293,2239,13.998,1857,11.61,2478,15.492,1021,6.383,domestic
Lima,Lima,San Borja,140140,140000,140100,97.381,409,420,8729,9.659,43211,47.815,16136,17.855,2719,3.009,549,0.607,domestic
Lima,Lima,Villa El Salvador,140141,140000,140100,90.542,1053,1163,49103,21.765,27959,12.393,34303,15.205,22893,10.147,6070,2.691,domestic
Lima,Lima,Los Olivos,140142,140000,140100,97.457,958,983,33216,15.755,40381,19.153,37022,17.56,19786,9.385,4498,2.133,domestic
Lima,Lima,Santa Anita,140143,140000,140100,96.508,608,630,23063,17.212,21738,16.224,19136,14.282,15821,11.808,4333,3.234,domestic
Lima,Cajatambo,Cajatambo,140201,140000,140200,100,6,6,135,19.149,16,2.27,38,5.39,78,11.064,97,13.759,domestic
Lima,Cajatambo,Copa,140205,140000,140200,100,4,4,125,37.651,24,7.229,11,3.313,28,8.434,55,16.566,domestic
Lima,Cajatambo,Gorgor,140206,140000,140200,100,6,6,341,53.033,29,4.51,16,2.488,69,10.731,34,5.288,domestic
Lima,Cajatambo,Huancapon,140207,140000,140200,100,4,4,103,31.692,23,7.077,5,1.538,26,8,62,19.077,domestic
Lima,Cajatambo,Manas,140208,140000,140200,100,4,4,216,42.105,44,8.577,16,3.119,55,10.721,56,10.916,domestic
Lima,Canta,Canta,140301,140000,140300,90,9,10,376,25.017,104,6.919,99,6.587,103,6.853,211,14.039,domestic
Lima,Canta,Arahuay,140302,140000,140300,100,3,3,239,46.955,40,7.859,23,4.519,36,7.073,36,7.073,domestic
Lima,Canta,Huamantanga,140303,140000,140300,66.667,2,3,109,37.329,25,8.562,15,5.137,23,7.877,22,7.534,domestic
Lima,Canta,Huaros,140304,140000,140300,100,4,4,193,34.281,35,6.217,29,5.151,55,9.769,44,7.815,domestic
Lima,Canta,Lachaqui,140305,140000,140300,100,4,4,190,33.101,34,5.923,16,2.787,56,9.756,72,12.544,domestic
Lima,Canta,San Buenaventura,140306,140000,140300,100,2,2,110,35.831,28,9.121,15,4.886,27,8.795,30,9.772,domestic
Lima,Canta,Santa Rosa de Quives,140307,140000,140300,80.952,17,21,688,22.418,200,6.517,243,7.918,505,16.455,373,12.154,domestic
Lima,Cañete,San Vicente de Cañete,140401,140000,140400,87.582,134,153,5808,21.864,2748,10.345,2782,10.473,2501,9.415,1578,5.94,domestic
Lima,Cañete,Calango,140402,140000,140400,100,7,7,522,36.657,98,6.882,129,9.059,133,9.34,55,3.862,domestic
Lima,Cañete,Cerro Azul,140403,140000,140400,100,23,23,1264,27.934,494,10.917,410,9.061,435,9.613,255,5.635,domestic
Lima,Cañete,Coayllo,140404,140000,140400,100,5,5,319,32.618,90,9.202,110,11.247,111,11.35,55,5.624,domestic
Lima,Cañete,Chilca,140405,140000,140400,92.857,52,56,2299,21.599,844,7.929,1115,10.475,1332,12.514,619,5.815,domestic
Lima,Cañete,Imperial,140406,140000,140400,86.111,93,108,4431,23.407,1431,7.559,1580,8.347,1908,10.079,1392,7.353,domestic
Lima,Cañete,Lunahuana,140407,140000,140400,100,13,13,777,33.248,387,16.56,171,7.317,137,5.862,74,3.166,domestic
Lima,Cañete,Mala,140408,140000,140400,97.647,83,85,3589,20.618,1489,8.554,2157,12.392,1981,11.38,1021,5.865,domestic
Lima,Cañete,Nuevo Imperial,140409,140000,140400,87.879,58,66,3157,27.367,787,6.822,807,6.995,1128,9.778,999,8.66,domestic
Lima,Cañete,Pacaran,140410,140000,140400,100,6,6,314,28.187,102,9.156,43,3.86,137,12.298,128,11.49,domestic
Lima,Cañete,Quilmana,140411,140000,140400,91.304,42,46,1946,24.222,629,7.829,558,6.945,821,10.219,617,7.68,domestic
Lima,Cañete,San Antonio,140412,140000,140400,91.667,11,12,465,19.695,239,10.123,287,12.156,260,11.012,103,4.363,domestic
Lima,Cañete,San Luis,140413,140000,140400,97.368,37,38,2006,27.6,551,7.581,538,7.402,718,9.879,571,7.856,domestic
Lima,Cañete,Santa Cruz de Flores,140414,140000,140400,100,8,8,357,20.365,188,10.724,244,13.919,189,10.782,73,4.164,domestic
Lima,Cañete,Zuñiga,140415,140000,140400,100,4,4,170,22.427,59,7.784,27,3.562,55,7.256,124,16.359,domestic
Lima,Cañete,Asia,140416,140000,140400,92.105,35,38,1537,20.642,680,9.132,699,9.388,709,9.522,398,5.345,domestic
Lima,Huaura,Huacho,140501,140000,140500,96.875,186,192,6884,19.799,4734,13.615,4944,14.219,3244,9.33,1216,3.497,domestic
Lima,Huaura,Ambar,140502,140000,140500,75,6,8,328,45.241,37,5.103,19,2.621,78,10.759,108,14.897,domestic
Lima,Huaura,Caleta de Carquin,140504,140000,140500,94.444,17,18,1072,34.816,197,6.398,367,11.919,274,8.899,64,2.079,domestic
Lima,Huaura,Checras,140505,140000,140500,100,3,3,147,43.109,18,5.279,2,0.587,29,8.504,32,9.384,domestic
Lima,Huaura,Hualmay,140506,140000,140500,97.333,73,75,3099,21.322,1346,9.261,1810,12.454,1584,10.899,632,4.348,domestic
Lima,Huaura,Huaura,140507,140000,140500,96.875,93,96,3523,19.509,1070,5.925,1541,8.534,2671,14.791,1626,9.004,domestic
Lima,Huaura,Leoncio Prado,140508,140000,140500,100,8,8,615,59.306,45,4.339,28,2.7,123,11.861,45,4.339,domestic
Lima,Huaura,Paccho,140509,140000,140500,83.333,5,6,216,35.008,51,8.266,22,3.566,95,15.397,82,13.29,domestic
Lima,Huaura,Santa Leonor,140511,140000,140500,100,4,4,286,54.685,25,4.78,17,3.25,42,8.031,45,8.604,domestic
Lima,Huaura,Santa Maria,140512,140000,140500,92.523,99,107,4757,24.014,1653,8.345,2110,10.652,2348,11.853,1220,6.159,domestic
Lima,Huaura,Sayan,140513,140000,140500,100,65,65,2283,18.564,740,6.017,902,7.335,2088,16.978,1937,15.751,domestic
Lima,Huaura,Vegueta,140516,140000,140500,91.781,67,73,2835,21.52,616,4.676,1002,7.606,2400,18.218,1675,12.714,domestic
Lima,Huarochiri,Matucana,140601,140000,140600,93.333,14,15,609,23.486,257,9.911,208,8.022,284,10.953,232,8.947,domestic
Lima,Huarochiri,Antioquia,140602,140000,140600,100,6,6,311,32.531,92,9.623,60,6.276,122,12.762,47,4.916,domestic
Lima,Huarochiri,Callahuanca,140603,140000,140600,100,3,3,141,26.454,72,13.508,44,8.255,54,10.131,34,6.379,domestic
Lima,Huarochiri,Carampoma,140604,140000,140600,100,2,2,52,21.577,22,9.129,18,7.469,30,12.448,26,10.788,domestic
Lima,Huarochiri,San Pedro de Casta,140605,140000,140600,100,4,4,147,23.077,38,5.965,27,4.239,107,16.797,112,17.582,domestic
Lima,Huarochiri,Cuenca,140606,140000,140600,100,3,3,113,27.764,17,4.177,21,5.16,73,17.936,66,16.216,domestic
Lima,Huarochiri,Chicla,140607,140000,140600,100,6,6,145,15.041,60,6.224,62,6.432,132,13.693,217,22.51,domestic
Lima,Huarochiri,Huanza,140608,140000,140600,100,3,3,73,21.037,29,8.357,15,4.323,50,14.409,44,12.68,domestic
Lima,Huarochiri,Huarochiri,140609,140000,140600,100,5,5,141,23.191,60,9.868,38,6.25,87,14.309,63,10.362,domestic
Lima,Huarochiri,Lahuaytambo,140610,140000,140600,100,3,3,82,29.496,22,7.914,8,2.878,40,14.388,28,10.072,domestic
Lima,Huarochiri,Langa,140611,140000,140600,100,4,4,162,32.927,33,6.707,22,4.472,108,21.951,30,6.098,domestic
Lima,Huarochiri,Mariatana,140612,140000,140600,80,4,5,202,35.192,26,4.53,34,5.923,62,10.801,56,9.756,domestic
Lima,Huarochiri,Ricardo Palma,140613,140000,140600,90.476,19,21,782,20.853,671,17.893,414,11.04,340,9.067,187,4.987,domestic
Lima,Huarochiri,San Andres de Tupicocha,140614,140000,140600,80,4,5,148,26.958,27,4.918,20,3.643,87,15.847,90,16.393,domestic
Lima,Huarochiri,San Antonio,140615,140000,140600,86.667,117,135,4345,19.5,1739,7.805,2003,8.989,3694,16.578,2178,9.775,domestic
Lima,Huarochiri,San Bartolome,140616,140000,140600,100,4,4,176,22.449,78,9.949,89,11.352,116,14.796,57,7.27,domestic
Lima,Huarochiri,San Damian,140617,140000,140600,100,5,5,352,51.613,49,7.185,17,2.493,87,12.757,35,5.132,domestic
Lima,Huarochiri,Sangallaya,140618,140000,140600,100,2,2,110,39.427,13,4.659,30,10.753,20,7.168,27,9.677,domestic
Lima,Huarochiri,San Juan de Tantaranche,140619,140000,140600,100,2,2,57,33.529,12,7.059,4,2.353,17,10,17,10,domestic
Lima,Huarochiri,San Lorenzo de Quinti,140620,140000,140600,80,4,5,113,25.167,21,4.677,15,3.341,49,10.913,69,15.367,domestic
Lima,Huarochiri,San Mateo,140621,140000,140600,100,13,13,592,25.278,233,9.949,185,7.899,298,12.724,160,6.832,domestic
Lima,Huarochiri,San Mateo de Otao,140622,140000,140600,100,7,7,476,40.858,164,14.077,42,3.605,120,10.3,73,6.266,domestic
Lima,Huarochiri,San Pedro de Huancayre,140623,140000,140600,100,1,1,28,25.225,5,4.505,5,4.505,18,16.216,6,5.405,domestic
Lima,Huarochiri,Santa Cruz de Cocachacra,140624,140000,140600,100,8,8,334,21.479,203,13.055,133,8.553,180,11.576,96,6.174,domestic
Lima,Huarochiri,Santa Eulalia,140625,140000,140600,100,37,37,1364,18.427,1304,17.617,815,11.011,785,10.605,520,7.025,domestic
Lima,Huarochiri,Santiago de Anchucaya,140626,140000,140600,100,2,2,64,29.63,8,3.704,12,5.556,16,7.407,30,13.889,domestic
Lima,Huarochiri,Santiago de Tuna,140627,140000,140600,100,2,2,135,37.921,29,8.146,39,10.955,44,12.36,14,3.933,domestic
Lima,Huarochiri,Santo Domingo de los Olleros,140628,140000,140600,95.238,20,21,942,36.245,188,7.234,116,4.463,370,14.236,231,8.888,domestic
Lima,Huarochiri,Surco,140629,140000,140600,100,6,6,211,20.038,103,9.782,64,6.078,143,13.58,150,14.245,domestic
Lima,Huarochiri,Huachupampa,140630,140000,140600,66.667,2,3,65,25.692,14,5.534,15,5.929,41,16.206,43,16.996,domestic
Lima,Huarochiri,Laraos,140631,140000,140600,50,1,2,25,25.253,12,12.121,13,13.131,9,9.091,8,8.081,domestic
Lima,Huarochiri,San Juan de Iris,140632,140000,140600,50,1,2,29,18.012,26,16.149,8,4.969,23,14.286,14,8.696,domestic
Lima,Yauyos,Yauyos,140701,140000,140700,100,5,5,86,13.48,39,6.113,52,8.15,63,9.875,137,21.473,domestic
Lima,Yauyos,Alis,140702,140000,140700,100,2,2,30,10,31,10.333,20,6.667,35,11.667,42,14,domestic
Lima,Yauyos,Ayauca,140703,140000,140700,100,6,6,172,24.056,56,7.832,21,2.937,71,9.93,161,22.517,domestic
Lima,Yauyos,Ayaviri,140704,140000,140700,100,2,2,77,33.047,14,6.009,14,6.009,35,15.021,24,10.3,domestic
Lima,Yauyos,Azangaro,140705,140000,140700,100,4,4,79,26.421,7,2.341,8,2.676,31,10.368,86,28.763,domestic
Lima,Yauyos,Cacra,140706,140000,140700,100,2,2,29,10.175,25,8.772,11,3.86,20,7.018,57,20,domestic
Lima,Yauyos,Carania,140707,140000,140700,100,2,2,27,29.032,6,6.452,3,3.226,6,6.452,16,17.204,domestic
Lima,Yauyos,Cochas,140708,140000,140700,100,1,1,52,40,4,3.077,15,11.538,9,6.923,5,3.846,domestic
Lima,Yauyos,Colonia,140709,140000,140700,100,8,8,137,16.934,47,5.81,32,3.956,109,13.473,199,24.598,domestic
Lima,Yauyos,Chocos,140710,140000,140700,100,7,7,148,17.33,28,3.279,17,1.991,77,9.016,318,37.237,domestic
Lima,Yauyos,Huampara,140711,140000,140700,100,3,3,62,31.313,7,3.535,6,3.03,18,9.091,18,9.091,domestic
Lima,Yauyos,Huancaya,140712,140000,140700,100,3,3,71,26.394,22,8.178,16,5.948,17,6.32,36,13.383,domestic
Lima,Yauyos,Huangascar,140713,140000,140700,100,4,4,95,21.253,34,7.606,18,4.027,43,9.62,100,22.371,domestic
Lima,Yauyos,Huantan,140714,140000,140700,100,3,3,115,26.932,8,1.874,28,6.557,46,10.773,77,18.033,domestic
Lima,Yauyos,Huañec,140715,140000,140700,100,2,2,81,32.661,8,3.226,12,4.839,18,7.258,23,9.274,domestic
Lima,Yauyos,Laraos,140716,140000,140700,100,3,3,85,34.553,15,6.098,13,5.285,22,8.943,31,12.602,domestic
